ID,filename,listno,runno,onset,length,item,category,displayed,response,RT,question onset,para,counter,listcheck,runcheck
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,234.0000,8.0,115.0,joke,"In the game of golf, nothing counts as much as your opponent.",2,1.0001590251922607,240.00488495826718,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,242.0000,8.0,54.0,nonjoke,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,1,1.2668769359588623,248.0058879852295,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,252.0000,8.0,116.0,nonjoke,Autobiography is an unrivaled vehicle for telling the truth about somebody.,2,0.8666379451751709,258.0071520805359,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,260.0000,8.0,134.0,nonjoke,My church welcomes all denominations but prefers Mormons.,2,1.7335259914398193,266.0081760883332,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,270.0000,8.0,144.0,nonjoke,The difference between a dog and fox is about five degrees.,1,1.1334500312805176,276.0094399452209,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,278.0000,8.0,98.0,nonjoke,"Nature has three ways of thinning the herd: drought, famine, and hunting.",1,1.4670209884643555,284.01024794578547,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,286.0000,8.0,50.0,nonjoke,The only time my father ever raised a hand to his children was in discipline.,2,0.9668369293212891,292.01137113571167,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,300.0000,8.0,47.0,joke,"Charged with statutory rape, he told the judge he didn't know she was a statue.",2,1.2175869941711426,306.01314401626587,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,312.0000,8.0,139.0,joke,They redecorated the bar with new drunks.,3,1.1001088619232178,318.0146601200104,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,320.0000,8.0,99.0,joke,"He's never given a girl a present, but he did give a few a pretty good reputation.",2,1.2168619632720947,326.01559615135193,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,332.0000,8.0,145.0,joke,The only person who sticks closer to you in adversity than a friend is a creditor.,1,1.1001760959625244,338.0004329681396,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,348.0000,8.0,96.0,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,1.19999098777771,354.0024709701538,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,360.0000,8.0,148.0,nonjoke,The best bargain I ever got was when I went to a family garage sale and bought a toaster.,1,1.4335010051727295,366.0039689540863,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,370.0000,8.0,131.0,joke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",3,1.250114917755127,376.0052571296692,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,378.0000,8.0,119.0,joke,"He told me he's not broke, just badly bent.",2,1.2501919269561768,384.00617408752436,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,388.0000,8.0,53.0,joke,"By the time Mary had her fourteenth child, she'd run out of names to call her husband.",NA,NA,394.00744605064386,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,396.0000,8.0,129.0,joke,The perfect companion to a vegetarian dinner is a steak.,2,1.116765022277832,402.0084569454193,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,406.0000,8.0,38.0,nonjoke,This fall two things are turning yellow: trees and bushes.,1,1.3835439682006836,412.0097169876098,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,418.0000,8.0,57.0,joke,"Congress taxes our income, our property, and our patience.",3,0.8499228954315186,424.01123213768005,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,426.0000,8.0,106.0,nonjoke,"Every time I wear my spring coat in the rain, it damages the fabric.",1,1.2334890365600586,432.0121750831604,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,452.0000,8.0,130.0,nonjoke,"This house comes with lots of extras, mostly upgrades.",2,1.033412218093872,458.01546692848206,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,460.0000,8.0,25.0,joke,The only thing money can't buy is poverty.,2,1.100085973739624,466.0164661407471,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,480.0000,8.0,69.0,joke,"When an irresistible force meets an immovable object, you get two very angry women.",3,1.5002880096435547,486.0022010803223,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,492.0000,8.0,127.0,joke,The penalty for dishonesty is the disgrace of dying rich.,1,1.516840934753418,498.0037591457367,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,500.0000,8.0,101.0,joke,"I got a car for my wife, and I thought it was a good trade.",3,0.9334321022033691,506.0047550201416,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,514.0000,8.0,33.0,joke,Some people think courtship is the first in a series of steps leading to divorce.,2,1.783517837524414,520.0065381526947,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,534.0000,8.0,126.0,nonjoke,My husband took the money we were saving to buy a new car and blew it all at the tables.,1,1.2001969814300537,540.0089881420134,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,548.0000,8.0,42.0,nonjoke,The best way to keep the milk from turning sour is to keep it in the cold.,1,1.0000858306884766,554.0107541084291,4.0,4.0,True,True
555_FED_20170426c_3T2,Outputs_used/FED_20170426c_3T2_run3_data.csv,1.0,3.0,556.0000,8.0,6.0,nonjoke,Sunday is the day we bow our heads and rest.,NA,NA,562.0117659568787,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,0.0000,8.0,89.0,nonjoke,"Some babies are born to rule, while others are weak.",1,1.9502158164978027,6.009297132492065,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,10.0000,8.0,56.0,joke,"When you own an ice cream business, your favorite flavor is aspirin.",NA,NA,16.010646104812622,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,20.0000,8.0,75.0,nonjoke,"When reviewing your notes for a test, the most important ones will be capitalized.",1,0.8500828742980957,26.01191711425781,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,30.0000,8.0,156.0,joke,The only ones who want me for my body are mosquitos.,3,1.0167608261108398,36.01312208175659,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,40.0000,8.0,76.0,joke,"Parents support clubs for teenagers, especially when they lack other forms of punishment.",NA,NA,46.014377117156975,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,48.0000,8.0,149.0,nonjoke,"She asked what state he was born in, and he said in the East.",1,0.8668069839477539,54.01530408859253,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,56.0000,8.0,10.0,joke,Nothing in the known universe travels faster than gossip.,3,1.283715009689331,62.01616096496582,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,66.0000,8.0,68.0,joke,She always told girls not to look for a husband but just to date bachelors.,2,1.1503181457519531,72.00074791908264,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,74.0000,8.0,138.0,joke,Modern science is amazing: garbage is now being made into movies.,3,1.6168389320373535,80.00175905227661,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,82.0000,8.0,1.0,nonjoke,"When I asked how long he should cook the noodles, I said at least ten seconds.",NA,NA,88.00289511680603,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,90.0000,8.0,110.0,joke,It's not hard to meet expenses; they're everywhere.,4,2.4168429374694824,96.0038719177246,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,100.0000,8.0,86.0,joke,"I asked the florist what I should give to my girlfriend, and he suggested his address.",3,1.6335480213165283,106.00508499145508,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,108.0000,8.0,20.0,joke,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a balloon.",NA,NA,114.00607800483705,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,120.0000,8.0,153.0,nonjoke,The husband who catches his wife in the act is probably on the snoop.,3,2.583606004714966,126.0075170993805,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,128.0000,8.0,144.0,joke,The difference between a dog and fox is about five beers.,2,0.7834970951080322,134.00851392745972,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,138.0000,8.0,47.0,nonjoke,"Charged with statutory rape, he told the judge he didn't know she was a teenager.",1,0.6500627994537354,144.0097041130066,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,152.0000,8.0,37.0,nonjoke,"The cops claimed that the prisoner just decided to come clean, but most people think he was forced into the admission.",NA,NA,158.01152992248538,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,164.0000,8.0,57.0,nonjoke,"Congress taxes our income, our property, and our purchases.",1,0.8167810440063477,170.0130479335785,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,180.0000,8.0,73.0,nonjoke,One thing that makes the world go round is greed.,1,1.1000611782073975,186.01506996154785,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,190.0000,8.0,145.0,nonjoke,The only person who sticks closer to you in adversity than a friend is a spouse.,1,1.9669711589813232,196.01621794700625,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,204.0000,8.0,62.0,joke,"I can walk on water, but I stagger on alcohol.",2,1.4335899353027344,210.00127410888672,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,218.0000,8.0,55.0,nonjoke,His wife sued for divorce and asked for custody of the cat.,NA,NA,224.00302004814148,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,226.0000,8.0,91.0,nonjoke,"If there's one thing that counts in business, its resources.",1,1.0335659980773926,232.00399708747864,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,234.0000,8.0,140.0,joke,You can keep your kids in hot water with dishes.,2,0.6166279315948486,240.0050129890442,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,242.0000,8.0,95.0,nonjoke,He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,NA,NA,248.0059809684753,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,252.0000,8.0,71.0,nonjoke,Save the whales; start a coalition.,1,1.0168218612670898,258.0071771144867,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,260.0000,8.0,27.0,nonjoke,"Once a week they hold a bingo game, and all the proceeds go to fight disease.",NA,NA,266.00821113586426,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,270.0000,8.0,115.0,nonjoke,"In the game of golf, nothing counts as much as your drives.",1,1.1667828559875488,276.00947713851934,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,278.0000,8.0,33.0,nonjoke,Some people think courtship is the first in a series of steps leading to romance.,NA,NA,284.0104711055756,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,286.0000,8.0,41.0,nonjoke,His doctor recommended he stay flat on his back ever since he was hit by a motorist.,1,3.633661985397339,292.0113830566406,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,300.0000,8.0,90.0,joke,A vacation is the shortest distance between two paychecks.,2,2.350511074066162,306.013081073761,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,312.0000,8.0,32.0,joke,"Though most people think it's Rome, the world's most beloved capital is actually dollars.",2,1.683459997177124,318.01469492912287,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,320.0000,8.0,94.0,joke,"To get something done, a committee should consist of no more than three people, two of whom are dead.",NA,NA,326.015625,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,332.0000,8.0,142.0,joke,She's happy because she finally has a boyfriend who gets along with her fianc_.,3,2.3169379234313965,338.0004451274872,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,348.0000,8.0,151.0,nonjoke,One good turn gets most of the profit.,1,1.3166639804840088,354.00246810913086,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,360.0000,8.0,85.0,nonjoke,"Frequent naps prevent old age, especially when taken while relaxed.",2,0.5333900451660156,366.0038840770722,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,370.0000,8.0,64.0,joke,The best way to stop an elephant from charging is to cut off its credit.,3,1.1668291091918945,376.0051369667053,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,378.0000,8.0,104.0,joke,Politicians who are as American as apple pie still want their slice.,NA,NA,384.0060019493103,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,388.0000,8.0,88.0,joke,The wind was so strong it blew out three fuses.,3,2.383763074874878,394.00735998153687,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,396.0000,8.0,48.0,joke,"The new tax forms are more realistic: where your wife signs, it says ""accomplice"".",3,2.2501871585845947,402.00837302207947,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,406.0000,8.0,13.0,nonjoke,A device for finding furniture in the dark is a candle.,3,1.8668909072875977,412.0096170902252,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,418.0000,8.0,52.0,joke,My wife did natural childbirth: no makeup.,NA,NA,424.0109920501709,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,426.0000,8.0,53.0,nonjoke,"By the time Mary had her fourteenth child, she'd run out of names to call her offspring.",1,2.3670949935913086,432.0120949745178,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,452.0000,8.0,65.0,nonjoke,A good way to blow your mind is to smoke heroin.,2,1.300225019454956,458.0152769088745,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,460.0000,8.0,50.0,joke,The only time my father ever raised a hand to his children was in self- defense.,NA,NA,466.0162889957428,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,480.0000,8.0,24.0,joke,"Where I'm from, the two most common elements are hydrogen and stupidity.",3,2.2835419178009033,486.0021190643311,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,492.0000,8.0,30.0,joke,Nothing you put in a banana split is as potentially fattening as the spoon.,2,2.3669919967651367,498.0035889148712,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,500.0000,8.0,4.0,joke,I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,2,2.3836121559143066,506.0046279430389,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,514.0000,8.0,44.0,joke,The only place where you can find people who spend all their time minding their own business is the cemetery.,3,0.7833809852600098,520.0062620639801,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,534.0000,8.0,137.0,nonjoke,A man who has lost ninety percent of his brain is called a zombie.,2,1.4168140888214111,540.0088019371034,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,548.0000,8.0,107.0,nonjoke,The difference between a good speaker and a bad one is often a nice diction.,1,0.5002009868621826,554.010458946228,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run1_data.csv,2.0,1.0,556.0000,8.0,109.0,nonjoke,Many a freshman helps the college of his choice by becoming a member.,1,0.7668061256408691,562.011559009552,4.0,4.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,0.0000,8.0,131.0,nonjoke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",1,0.7332549095153809,6.009068012237549,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,8.0000,8.0,126.0,joke,My husband took the money we were saving to buy a new car and blew it all at the laundry.,NA,NA,14.009954929351807,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,18.0000,8.0,42.0,joke,The best way to keep the milk from turning sour is to keep it in the cow.,3,0.3666238784790039,24.01109600067139,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,26.0000,8.0,31.0,nonjoke,"He told her he wasn't himself, and she said she'd noticed the problem.",1,1.183502197265625,32.01189184188843,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,34.0000,8.0,100.0,joke,"I hope this train stops at Grand Central because if it doesn't, there will be a crash.",3,0.9501700401306152,40.012748003005974,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,42.0000,8.0,15.0,nonjoke,"When John bought a bulldog, it was no time at all before he had that dog eating out of his fingers.",1,0.616814136505127,48.013548851013184,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,52.0000,8.0,5.0,nonjoke,She read so much about the bad effects of cigarettes she decided to give up the habit.,1,0.6168248653411865,58.01470303535461,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,62.0000,8.0,139.0,nonjoke,They redecorated the bar with new wood.,1,0.5500741004943848,68.01584887504579,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,72.0000,8.0,72.0,joke,The first two hundred story building opened in Chicago; it was a library.,3,1.5500609874725342,78.00039601325989,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,82.0000,8.0,49.0,nonjoke,One person who sure makes a long story short is my aunt.,3,0.9333720207214355,88.00150394439697,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,90.0000,8.0,123.0,nonjoke,Too many girls believe that the chief foundation for true love is a large fortune.,1,0.8999991416931152,96.00228691101074,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,100.0000,8.0,129.0,nonjoke,The perfect companion to a vegetarian dinner is a salad.,2,0.5165631771087646,106.00353288650513,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,108.0000,8.0,146.0,joke,"Love has its benefits, and they are usually called alimony.",NA,NA,114.00431704521179,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,122.0000,8.0,113.0,nonjoke,Some people's only culture is radio.,1,0.36672019958496094,128.00590586662292,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,138.0000,8.0,17.0,nonjoke,A committee keeps minutes and takes votes.,1,0.9167361259460449,144.00770783424375,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,146.0000,8.0,14.0,joke,He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,2,0.5167949199676514,152.0084879398346,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,154.0000,8.0,82.0,joke,"When it comes to keeping warm, nothing beats a thermal brunette.",1,0.7000539302825928,160.00950002670288,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,168.0000,8.0,155.0,nonjoke,The show had one act that was really offbeat: the clowns.,2,1.5001070499420166,174.01110291481018,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,176.0000,8.0,148.0,joke,The best bargain I ever got was when I went to a family garage sale and bought a grandma.,3,1.700131893157959,182.0119559764862,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,184.0000,8.0,6.0,joke,Sunday is the day we bow our heads and putt.,1,0.6666660308837891,190.01283884048462,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,194.0000,8.0,35.0,nonjoke,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their careers.",1,1.700171947479248,200.01397895812988,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,202.0000,8.0,124.0,joke,"I've got Parkinson's disease, and he's got mine.",3,0.6001040935516357,208.01488494873047,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,214.0000,8.0,9.0,nonjoke,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",2,1.5000159740447998,220.01626896858212,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,222.0000,8.0,2.0,joke,"She went on a fourteen day diet, but she only lost two weeks.",2,0.5000948905944824,228.0004539489746,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,234.0000,8.0,12.0,joke,In some marriages the bride is given away by the press.,1,1.3833858966827393,240.0017960071564,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,244.0000,8.0,45.0,nonjoke,"She is so modest, she pulls down the shade to change her jacket.",2,1.7667789459228516,250.0029580593109,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,258.0000,8.0,97.0,nonjoke,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the mistress.",1,0.4667179584503174,264.00443506240845,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,268.0000,8.0,77.0,nonjoke,He is at the age when all the numbers in his little black book belong to friends.,2,0.6167700290679932,274.0056688785553,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,276.0000,8.0,111.0,nonjoke,"Some husbands are good providers, but only if you count salary.",1,0.9835019111633301,282.00658798217773,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,306.0000,8.0,127.0,nonjoke,The penalty for dishonesty is the disgrace of dying unloved.,NA,NA,312.0099329948425,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,314.0000,8.0,141.0,nonjoke,The only crop that is grown in America and harvested abroad is the American tobacco.,1,2.3337268829345703,320.0109610557556,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,322.0000,8.0,120.0,joke,Two things are essential for success: wealth and money.,2,1.1167728900909424,328.01187205314636,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,332.0000,8.0,43.0,nonjoke,"I asked him if he started out as an editor, and he said that years ago he used to be a journalist.",1,1.666741132736206,338.02978587150574,3.0,3.0,True,True
571_FED_20170412c_3T2,Outputs_used/FED_20170412c_3T2_run2_data.csv,2.0,2.0,350.0000,8.0,125.0,nonjoke,I know one couple who got divorced and had to leave the house to the daughter.,1,0.6501128673553467,356.01503705978394,3.0,3.0,True,True
